system:index,16924_01_Chirchik,16924_02_Chirchik,16924_03_Chirchik,16924_04_Chirchik,16924_05_Chirchik,16924_06_Chirchik,16924_07_Chirchik,16924_08_Chirchik,16924_09_Chirchik,16924_10_Chirchik,16936_01_Inflow Toktogul,16936_02_Inflow Toktogul,16936_03_Inflow Toktogul,16936_04_Inflow Toktogul,16936_05_Inflow Toktogul,16936_06_Inflow Toktogul,16936_07_Inflow Toktogul,16936_08_Inflow Toktogul,16936_09_Inflow Toktogul,16936_10_Inflow Toktogul,16938_01_Karadarya,16938_02_Karadarya,16938_03_Karadarya,16938_04_Karadarya,16938_05_Karadarya,16938_06_Karadarya,16938_07_Karadarya,16938_08_Karadarya,16938_09_Karadarya,16938_10_Karadarya,17089_01_Vakhsh,17089_02_Vakhsh,17089_03_Vakhsh,17089_04_Vakhsh,17089_05_Vakhsh,17089_06_Vakhsh,17089_07_Vakhsh,17089_08_Vakhsh,17089_09_Vakhsh,17089_10_Vakhsh,17137_01_Kofarnikhan,17137_02_Kofarnikhan,17137_03_Kofarnikhan,17137_04_Kofarnikhan,17137_05_Kofarnikhan,17137_06_Kofarnikhan,17137_07_Kofarnikhan,17137_08_Kofarnikhan,17137_09_Kofarnikhan,17137_10_Kofarnikhan,17461_01_Zeravshan,17461_02_Zeravshan,17461_03_Zeravshan,17461_04_Zeravshan,17461_05_Zeravshan,17461_06_Zeravshan,17461_07_Zeravshan,17461_08_Zeravshan,17461_09_Zeravshan,17461_10_Zeravshan,Year-Month,.geo
000000000000000000b6,13.94159593,25.82512733,41.21296296,53.89280645,62.11164961,67.60807105,70.40476966,71.66677752,71.59107201,70.49917287,4.640967742,11.85967742,20.28923404,33.09919109,46.53714072,55.71449508,56.1838636,56.74096256,62.17008629,63.34693798,0.616774653,0.665913784,7.807945187,16.67894368,23.29195318,29.74286134,43.23060608,48.65229594,60.90185863,67.30340964,4.336565581,27.88999379,40.82212253,55.38204958,59.8022452,66.57353323,64.67590114,64.36168385,68.75382662,70.65636748,0,0.094035301,0.086129032,0.048070841,1.673586714,13.95955205,44.61664644,66.39859806,73.20852376,74.65762511,2.000686342,7.574671446,19.33617963,35.24796906,47.00272898,56.11869589,62.43933186,68.39523678,69.86558988,70.81688462,2016-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
40,0.215959253,0.344312394,0.787634409,1.722983871,5.590725806,10.1089983,24.2928362,37.57000333,51.67937439,62.92307692,0.117419355,0.158387097,0.309221245,0.88,4.427430876,15.36622683,21.41700045,26.90602433,40.37770389,51.53809402,0.415874001,0.05033676,0.228078146,0.200479872,1.217302053,8.64516129,17.73884695,27.39085514,45.36614566,61.69976294,0.32516129,1.48,5.980449658,14.93096774,22.67741935,40.22852688,52.54545455,55.84327142,63.80911207,70.84290323,0,0.026171637,0.004516129,0.047754586,0.15266688,0.35483871,1.061583578,8.812203779,32.87022107,68.13989141,0.08407687,0.140083632,0.595825427,1.099565757,2.517158545,11.71645161,26.43903226,43.67906517,58.3092631,69.48276813,2006-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
58,0.65229202,0.316129032,0.285244922,0.633467742,2.696908602,5.108319185,15.01675744,26.32424343,44.13163897,58.86352357,0.150322581,0.092580645,0.183447377,0.64516129,2.283870968,9.48130014,12.76225806,15.23004236,26.4265233,41.27193548,0.005973716,0.048918823,0.009086779,0.20181285,0.401759531,3.013824885,7.692862045,13.7550213,27.06983705,50.03132754,0.229354839,0.432580645,3.075594656,10.4883871,18.39927584,35.83774194,49.40273705,55.55034213,64.48021284,72.52967742,0,0.009433962,0,0.009487666,0.042478441,0.147605083,0.166829586,2.688380833,22.19811321,62.16608112,0.194234729,0.252389486,0.243200506,0.816687345,1.884351407,9.698064516,24.25612903,42.09315339,57.28085232,69.26440585,2008-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000007c,0.36581777,0.211205433,0.293608124,0.671774194,2.043010753,3.751782683,12.87012987,25.95310941,45.68067775,59.99379653,0.212903226,0.199032258,0.355490388,0.794769585,2.371290323,10.77551287,17.52994721,26.08403086,39.9789634,52.40645161,0.604540024,0.137894364,0.105406633,0.596907491,0.300293255,3.125,10.24996568,25.52156624,46.16993681,64.91098015,0.223225806,0.659228111,3.132528762,9.804516129,18.10815229,36.13976344,50.59538938,54.74833407,62.69322691,71.13,0,0.009433962,0.003870968,0.018342821,0.019163207,0.302378625,0.836540645,4.134058618,28.7402599,64.0930939,0.027453672,0.165471924,0.277672359,0.742245658,1.401853123,8.552258065,22.99419355,38.98635466,53.18275776,64.38158258,2011-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0.00E+00,0.541754386,0.411578947,0.647839506,0.855833333,1.234027778,3.722105263,8.533044733,13.6467354,22.33398083,34.28841406,0.090724138,0.506666667,1.464948334,3.033288211,5.373142857,11.25899448,12.67895729,13.59798109,18.42833297,19.8912806,0.03582182,0.06007326,0.050234742,0.467493113,0.788787879,1.339295977,2.067620445,2.290674474,3.153808376,8.64576702,0.169333333,0.210666667,0.222222222,0.633942529,0.950082102,2.094333333,5.910556394,15.63883922,23.33846427,51.46712644,0,0.007232704,0,0.00620915,0.008250825,0.108405898,0.152861953,0.162972882,0.653410323,6.710460619,0.024113475,0.094135802,0.203267974,0.18373358,0.370212766,0.532665846,1.23354844,2.729867464,8.047996531,31.83837055,2019-09,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
21,0.591746115,0.252596452,0.447733274,0.909648618,3.946507706,8.497567312,26.45581525,41.05537657,56.61129572,62.04128104,0.412580645,0.456978495,0.803790594,3.663320727,10.97745977,22.54819916,33.4534594,39.12805025,47.09556522,56.03594549,0.372889287,0.226869904,0.542026352,1.017595308,3.143108504,11.79550691,28.33356211,38.35788192,52.98403725,63.691067,0.461290323,0.815483871,3.048550016,9.645483871,16.66063199,33.10322581,45.00716846,53.69045292,60.6604035,69.77578256,0,0.001825928,0.002580645,0.04459203,0.203768764,0.252525253,0.525904203,2.303476355,17.87705417,48.42957522,0.014413178,0.098267622,0.741302973,2.679590571,6.373713109,15.04516129,28.06516129,42.89631336,55.08819177,66.54039151,2003-10,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000a4,0.042807018,0.110175439,0.229012346,0.034166667,0.482746648,0.429522081,0.828138528,1.202855789,2.895669337,9.620792809,0.177,0.143,0.226262626,0.409333333,0.565333333,1.78827349,1.838858238,3.498728886,8.215438599,24.44997547,0.062037037,0.032234432,0.233333333,0.136363636,0.127878788,0.276190476,0.409456265,0.982809224,1.846009927,10.45362426,0.102666667,0.107666667,0.061952862,0.458666667,0.651360544,1.173,6.154882155,16.29292929,26.38075601,53.874,0,0.018553459,0.002666667,0.012418301,0,0.022895623,0.031313131,0.118446602,0.250628931,4.574257426,0.017375887,0.059259259,0.110457516,0.15224359,0.114893617,0.33,0.646666667,2.447619048,6.140366972,24.93561254,2014-09,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000001a,54.6395411,72.18280761,72.8297491,73.27419355,72.97110215,71.83904924,71.42144952,70.74359827,70.75268817,70.19975186,59.81072849,70.50028021,70.95765794,72.77893548,70.41709677,74.36796237,72.9388172,73.06510839,72.05765179,71.99950538,23.58254567,40.39879475,48.78827806,56.11730205,59.85219941,63.89019777,69.77419355,72.51786366,74.3080368,74.1971464,41.94729226,71.19755109,73.96131519,75.03474731,73.9638193,74.69054918,73.70895562,72.28952971,73.44619222,73.41490015,0.504608295,2.496652465,5.766537178,11.65905027,25.84283057,50.41006323,72.18905748,74.7837326,74.98843579,73.59437879,6.918668497,17.08000659,37.49794946,52.39430854,60.25464464,67.13929645,70.42368413,71.43184817,71.31518201,71.97077474,2003-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
30,69.01316249,69.46673475,68.37780336,68.47750278,67.47479839,67.13091012,66.99449605,65.78566134,65.32816194,64.85776792,67.39516938,64.73860584,64.4561179,64.77233446,65.04202136,65.12264801,66.06915496,66.61597097,66.32105321,66.77713134,54.62131216,60.03914689,60.55686693,62.44025348,63.12190721,62.94418748,65.54368162,67.00305686,69.93661624,70.1407544,67.55689214,71.73045037,71.07535093,68.7837063,69.39019367,69.27095823,69.25048382,69.87661771,70.03161029,70.73270555,2.386995074,9.991458876,19.30674794,37.14453971,55.4614953,65.20722884,68.88454238,69.18648272,69.05605021,67.25722234,20.61291278,42.64838656,61.29688038,66.1610705,68.82441578,69.69708278,69.60298353,69.77412846,69.13208702,68.87278337,2005-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000a5,2.086402477,4.173174873,8.816021648,13.22232719,22.625662,28.69949066,44.2170088,53.76825186,64.37829912,66.31472291,0.525806452,1.329032258,3.45259042,12.86354839,20.89193548,27.26576037,36.61483871,41.35549039,53.67136961,61.15645161,0.612598627,5.229351294,13.25851886,16.23087177,16.30058651,19.35051843,29.22340426,33.18533171,42.86431659,54.61352357,0.471290323,2.66711828,14.20285652,27.20392473,31.99012508,43.00580645,48.83870968,52.50798306,57.36747589,66.05677419,0.002688172,0.006086427,0.011290323,0.019607843,0.037048866,0.367220593,2.946888237,15.69874987,41.58904443,61.0629192,0.144131778,2.317204301,9.647375079,14.85754756,19.24001477,30.57663441,40.42387097,50.73845732,57.47359179,64.94954508,2014-10,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000a6,35.07260306,51.72280702,59.48430183,62.36583333,65.12118056,66.94666667,68.09090909,68.74158076,68.84377104,68.23418803,32.2507227,37.42520832,42.666992,50.05938506,55.62627586,58.91666667,60.80875862,60.53897597,63.2125249,63.65247126,19.88350528,44.60732576,50.62068966,52.4352746,52.9115674,52.80359195,57.44328687,57.97736933,62.97485484,65.34687224,23.84434734,44.42494958,46.11390657,58.23455889,60.33268736,64.88738079,62.26481764,63.30078199,66.07237829,68.75963402,0.199891775,1.081145384,2.830861472,8.216634867,17.10539532,35.837588,57.26397306,65.79352751,69.37148791,68.98296386,7.595744681,17.77943122,32.89542484,42.71131369,52.32801418,57.28312121,62.15169231,65.95525903,67.28063909,67.56507197,2014-11,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000cd,58.45118473,72.84041353,74.19816828,74.05902778,73.22619048,72.58609023,72.19805195,71.19955817,70.01587302,69.08791209,68.13370632,68.71743399,68.2132922,69.01769306,66.8380095,68.90076302,69.5726015,67.6446624,68.34200626,68.18837316,29.66529866,45.71193093,54.58152043,61.87409955,65.4512987,67.7985156,69.54483283,71.05121294,72.27718459,71.08922848,37.74875861,65.07375525,64.10466249,68.84138523,64.4393857,70.79548184,68.18550553,66.87384206,68.75580202,71.10862689,0.031462585,0.066037736,2.1925,6.839985994,16.75068956,42.65544332,68.82917353,73.6353491,73.74767665,71.60096354,2.973024316,13.17435822,30.8544767,39.34392284,47.03607034,52.46748446,59.26773415,64.70053621,66.18929974,66.64057185,2018-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000009b,60.01629881,67.97500849,70.95549582,71.70241935,70.74697581,70.43497453,70.24842899,69.00831393,68.03030303,65.72580645,48.88621114,52.09257004,54.37809444,57.02181518,56.40340715,59.68913274,57.27594862,53.59786988,58.09827757,58.62377682,39.28614098,51.71224389,53.95968616,55.58609075,55.54810473,53.20807807,58.08244193,60.24097897,65.26390992,67.45276803,38.56407601,62.08645161,68.39752362,68.0683871,66.63495721,67.71580645,65.92016944,65.45330134,65.87811314,67.57440393,3.77264268,9.933915445,13.36772953,30.00518173,38.55613837,50.08276312,66.76050831,69.69088631,69.38435788,67.55477483,24.99511325,31.49342891,48.61321948,55.35359801,59.83719973,63.92870968,65.0683871,66.87820935,66.72891388,66.55031707,2013-12,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000004b,4.083820663,14.82846945,30.20401235,41.67333333,53.39895833,62.18807018,72.04372294,75.67044674,77.44410774,75.6525641,0.482333333,1.140666667,3.418831998,10.15566667,18.46140741,28.79633048,35.30211401,36.19556246,45.5771977,50.29009214,0.282716049,0.702564103,2.715962441,5.112947658,8.647878788,15.83971561,24.66926714,33.92515723,46.64024437,62.21454588,3.921333333,26.68233333,40.08148148,51.76033333,54.63680758,65.25466667,70.21604137,69.40538721,73.14361807,74.138,0.003968254,0,0.013666667,0.005882353,0.072937294,3.755555556,25.40606061,54.73851133,73.24773136,80.34686469,0.05,0.455555556,2.952941176,12.03237179,24.90390071,43.63366667,58.25466667,69.75170068,73.63180428,73.43019943,2007-04,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000ff,5.345263158,14.01614035,23.82160494,32.95695402,44.63326149,56.13309135,67.59028213,71.40626852,73.37344711,74.36852343,0.467666667,3.866,6.842284918,16.46166667,30.64966667,44.40868473,52.73114943,55.62959563,62.71010101,65.44866667,1.037630579,0.202564103,1.954460094,6.539118457,13.58060606,29.7235119,45.41560284,54.11415094,66.82474227,72.22564103,0.443333333,5.533333333,15.32556942,27.56159608,36.69397473,53.87934281,61.62390572,63.39955134,67.8465939,71.418,0.009126984,0.005974843,0.010666667,0.047058824,0.188448845,0.745286195,6.927459577,30.43524138,59.72710531,79.46579996,0.014184397,0.339814815,1.149346405,4.69960981,11.59330839,26.06510352,44.00106461,60.68414439,68.62141168,71.7283557,2022-04,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000000a,7.608583981,16.97097744,40.96523637,54.75752232,63.35871914,68.92508772,71.08138528,70.22061856,70.41346801,69.71538462,6.452185185,10.17271296,15.13602694,29.06285185,42.44410541,51.263,59.47087179,61.24983165,64.68018413,67.14777564,9.490740741,10.91978022,11.44788732,15.52286501,23.38063973,36.80045788,51.04656407,59.55718433,67.99646445,73.18993439,3.559782199,23.37113331,43.80452585,50.02219622,58.64079874,68.11844088,70.11552194,70.84270397,72.96226653,73.64550522,0.728056012,0.66761755,1.228666667,3.337545389,5.050916126,10.39461279,27.02154882,51.82588997,64.25821018,69.71032694,0.785587639,5.157133059,16.33758896,26.91186915,37.51172387,48.86290421,56.24363704,64.65891912,66.96755012,67.54965284,2001-11,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000003d,67.1847407,78.8869867,77.19212963,76.1,75.26971726,74.36215038,73.95559441,72.13007024,71.31865135,69.0922612,74.90790953,73.90934419,74.08703577,72.38319107,70.36594343,71.23003228,71.32238995,69.62274226,68.00797869,68.14005495,65.18231074,75.5722135,74.27360316,73.38075561,72.81388611,72.78858418,73.47150456,73.69373315,73.84425626,72.22012363,60.79585836,75.00142857,74.05680431,73.27045788,72.44504352,71.5785002,70.98674988,69.82353757,70.54290078,70.42495604,1.331207483,2.432951482,2.737791005,6.504560799,21.73774465,55.36759948,73.13505527,73.97487464,72.092966,69.72664019,5.59156535,27.08498677,52.16004094,58.82429714,62.64551672,66.17838319,67.99032967,68.2578576,67.98811111,67.89938263,2006-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000001d,0.078947368,0.188070175,0.312345679,0.833333333,2.567013889,3.751929825,12.61904762,28.0443299,47.57946128,63.16923077,0.095333333,0.057666667,0.205723906,0.187333333,0.919,6.053689655,9.144666667,13.29191919,29.57912458,48.02633333,0.009876543,0.032600733,0.071830986,0.05922865,0.185757576,0.777380952,2.775531915,8.439622642,21.21512027,47.63621795,0.182666667,0.268333333,1.777777778,7.316333333,13.63503401,25.68833333,42.02020202,46.91111111,55.80343643,69.129,0.002380952,0,0.002333333,0.001960784,0.069636964,0.244444444,0.549158249,3.276375405,28.74779874,68.87689769,0,0.126234568,0.288888889,0.618910256,1.24929078,6.876333333,20.12833333,36.78129252,54.23149847,67.24074074,2003-06,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000a1,0.022105263,0.035438596,0.124074074,0.390416667,0.927777778,0.961754386,4.366233766,13.30343643,27.83771044,45.4482906,0.021,0.084666667,0.127946128,0.570333333,1.824,4.896868687,8.331494253,9.281481481,18.64195804,28.723,0.004320988,0.016117216,0.162910798,0.246556474,0.998787879,3.491666667,6.307801418,9.749371069,16.83298969,38.31217949,0.299666667,0.168,0.964309764,4.967333333,13.59115646,25.335,44.76969697,50.46632997,60.37938144,71.89833333,0.03968254,0.004716981,0.006666667,0.007843137,0.041584158,0.167676768,0.223232323,0.835598706,12.5408805,52.95808581,0.024468085,0.623765432,0.500653595,0.683012821,0.688652482,2.455666667,9.211,20.47891156,37.66269113,57.25726496,2014-06,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000d7,53.22915595,71.34826583,73.69769799,73.90125288,72.92672331,72.33880669,72.69129511,71.36412656,70.39112632,69.22062704,59.88525542,63.9524098,63.87071923,65.36004523,63.59893865,66.12453917,66.02859401,63.95893877,64.49132269,63.21600544,34.59324133,46.85277933,61.72452913,67.13416422,69.28595517,69.16375768,71.18167222,72.17848448,73.91785833,71.51581886,19.8808871,54.05250845,63.20832674,69.36741025,68.30131065,72.29233084,72.08336778,71.29909258,72.50107673,72.6459165,0.454301075,1.480708199,2.936958525,8.945739586,16.20368321,34.97590847,62.7536691,71.18605432,73.27747805,71.7737715,9.965684796,18.20999738,29.89299378,41.03930178,50.19095091,57.73063249,63.78914516,68.42248625,68.71274468,68.8203234,2018-12,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000002c,0.076140351,0.507719298,0.673148148,1.034166667,1.717708333,1.32877193,2.864935065,3.497594502,7.605387205,19.61752137,0.304333333,0.344333333,0.195622896,0.308,0.847666667,3.388888889,3.570333333,2.908417508,7.852188552,20.79166667,0,0.046886447,0.007511737,0.097796143,0.160909091,0.282440476,0.842553191,1.724842767,4.055670103,16.14391026,0.069,0.072666667,0.099326599,1.194333333,2.169727891,3.364,10.69360269,23.04915825,35.37388316,58.493,0.01031746,0.018553459,0.008,0.02254902,0.046534653,0.286868687,0.353872054,0.563430421,4.204716981,17.86006601,0.011347518,0.074691358,0.111111111,0.385576923,0.819148936,2.100666667,3.942333333,7.921768707,16.0733945,40.85413105,2004-09,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000bc,0.490914127,0.323157895,0.617283951,0.70125,1.286805556,1.878947368,2.680952381,4.293127148,5.916161616,14.3974359,0.099,0.392,0.716835017,1.110333333,1.414333333,2.849958333,2.127333333,3.606397306,7.277777778,21.054,0.097633745,0.073626374,0.430985915,0.924242424,1.721212121,1.43422619,1.932978723,2.337421384,4.023367698,14.0525641,0.089666667,0.110666667,0.074074074,0.490666667,0.514285714,0.831333333,4.823569024,15.08350168,26.42989691,53.10233333,0.010714286,0,0,0.008496732,0.006930693,0.128282828,0.165993266,0.226860841,0.580188679,4.892409241,0.039007092,0.110185185,0.279411765,0.292628205,0.414184397,0.698666667,1.184333333,2.859183673,6.145259939,28.05270655,2016-09,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000b4,64.64884437,71.39524618,71.70284747,71.94153226,71.53729839,71.68624788,71.8588186,70.20685068,69.14630173,68.67369727,62.79784503,65.91987541,66.87737151,65.80416413,65.63932202,69.34163772,67.81709677,66.21615169,66.31873167,64.10946237,47.75238949,60.94186459,59.33802817,60.61903492,61.64340176,61.48876728,63.50686342,65.06603774,68.87396076,69.40105459,44.76206691,65.7116129,61.96829445,66.80807698,66.42067149,68.75354839,67.52199413,65.51775823,67.71089967,70.90242134,0.378648233,2.443700548,5.119354839,14.80803289,31.0073459,52.64402085,69.82893451,73.46414031,73.59160073,70.93324816,13.22580645,26.48104341,46.05913978,52.52388337,57.99780371,62.35193548,65.68155914,67.42879087,68.00809904,67.25889165,2016-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
3,1.937933723,7.054736842,16.67407407,28.61,41.61597222,54.80175439,65.05930736,68.87319588,71.39461279,72.0974359,0.199333333,3.435333333,6.33029142,16.46233333,29.96174056,43.22291954,50.34092365,51.54180889,58.11730441,60.99052874,0.650436356,3.95694076,7.562797475,11.55952752,18.29815039,31.75816859,47.2774066,55.43510237,66.11795474,69.4629651,0.686333333,10.86933333,23.12222222,36.39418182,42.96229128,60.225,63.0526783,65.97830032,69.56277751,72.04055556,0.002777778,0.017924528,0.009,0.018300654,0.026072607,1.088552189,10.09427609,33.63786408,62.02641509,77.50330033,0.037234043,0.086111111,1.568300654,7.745192308,18.51241135,34.689,48.805,64.03401361,69.26055046,71.94571554,2001-04,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000007b,4.323859649,11.05614035,23.46388889,36.14125,46.54131944,56.54421053,65.07792208,69.30274914,72.21245791,72.22350427,0.495666667,1.950333333,4.827272727,13.79133333,24.478,35.572,45.898,49.1003367,57.06632997,64.76833333,0.343209877,1.204395604,6.923943662,12.41597796,17.16545455,23.85119048,34.34007092,44.08930818,60.07388316,70.9224359,2.292333333,21.58933333,36.52491582,43.72833333,49.94659864,64.92866667,66.67710438,67.61851852,72.23230241,74.57466667,0.005555556,0,0.006333333,0.068954248,0.221782178,5.281481481,22.92053872,52.92265372,72.24213836,79.33729373,0.043617021,1.032098765,7.137581699,18.1099359,30.92198582,47.10433333,58.899,69.84863946,73.18929664,74.14957265,2011-04,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
